2025, 0.120175489, 56.72191619873047, 0.224658598, 77.59259796142578, 0.347595173, 58.044471740722656, 0.472114, 145.809, 48
3264, 0.298606192, 96.14335632324219, 0.569306278, 133.33880615234375, 0.880918892, 100.48286437988281, 0.211546, 145.688, 52
3432, 2.298363142, 445.28946685791016, 4.069875463, 619.7913131713867, 3.390732377, 509.4359359741211, 0.775345, 147.438, 74
5307, 1.154515848, 497.92371368408203, 1.728239802, 693.6313247680664, 3.22948544, 524.1920700073242, 1.62418, 146.934, 74
9768, 32.114956598, 3324.2449111938477, 27.880465419, 4691.218147277832, 34.601659464, 3875.7333755493164, 2.9015, 194.629, 270
2790, 2.824890954, 114.36261749267578, 0.819783982, 164.32990264892578, 1.098923721, 129.57176971435547, 0.354149, 145.684, 54
8073, 6.296320087, 1245.875373840332, 6.474353442, 1761.9232559204102, 12.291342486, 1384.492057800293, 3.05704, 151.719, 130
5418, 1.766938534, 589.9917221069336, 3.985137228, 839.4042892456055, 4.148166395, 657.9530868530273, 1.9554, 148.859, 94
1440, 0.090968379, 25.59765625, 0.131395438, 37.86297607421875, 0.173797821, 28.013046264648438, 0.613483, 140.617, 48
9588, 4.007749266, 1300.503646850586, 4.572243561, 1761.3068618774414, 9.973989428, 1439.7045440673828, 2.37692, 152.746, 128
14679, 51.802649463, 3301.816963195801, 28.975495076, 4884.288887023926, 41.246050405, 3896.070198059082, 9.19826, 213.441, 308
14016, 74.219301617, 4792.566101074219, 40.469912373, 6804.553245544434, 133.412638184, 5368.33544921875, 14.9324, 237.605, 354
15075, 35.460094338, 3240.243827819824, 25.441618187, 4663.540298461914, 44.651962439, 3847.0114669799805, 6.10552, 199.59, 280
11100, 13.37393874, 1766.1699752807617, 8.72950006, 2527.544548034668, 34.515919445, 2061.3352432250977, 1.77348, 157.582, 182
12996, 34.869219852, 2875.1153259277344, 24.544502887, 4144.2629318237305, 44.058363626, 3415.6224975585938, 4.70049, 197.234, 278
13668, 5.741475278, 1418.856056213379, 4.675674492, 1945.3396072387695, 15.192646827, 1549.691505432129, 1.25329, 153.164, 134
18906, 31.784731972, 2967.365837097168, 9.250254434, 4253.636932373047, 224.70173835, 3220.2216720581055, 1.54217, 183.84, 254
12870, 56.959007412, 506.1568374633789, 1.548527805, 690.9297103881836, 4.288925635, 569.385612487793, 0.494584, 147.105, 80
18615, 7.671901264, 1935.9633255004883, 6.109132316, 2793.5184631347656, 21.704921166, 2195.269218444824, 2.87417, 156.359, 164
10395, 0.876155057, 386.0603713989258, 1.093826026, 529.1252365112305, 2.90689409, 412.09899139404297, 0.451909, 146.078, 74
24531, 0.0, 5628.7572021484375, 41.920339783, 8058.937973022461, 0.0, 6601.180572509766, 7.14048, 284.816, 454
29694, 0.0, 6535.106597900391, 46.907655289, 9401.009765625, 0.0, 7625.282043457031, 9.68203, 304.918, 508
21225, 122.953380956, 7416.37141418457, 62.972672438, 10509.237197875977, 78.542184498, 8518.648422241211, 0, 0, 0
21909, 23.25181057, 3089.0548706054688, 11.686258148, 4311.581878662109, 46.801666803, 3346.453887939453, 5.62648, 176.703, 248
26058, 65.889914902, 5498.681045532227, 45.305778599, 8007.644989013672, 93.694191287, 6017.228958129883, 28.6319, 278.895, 448
27480, 128.309661674, 6315.840919494629, 61.312469642, 9079.648132324219, 111.199588783, 7397.628868103027, 32.5629, 283.805, 526
28710, 58.888483018, 2089.4213256835938, 7.222237038, 3070.032272338867, 32.918318081, 2362.3634338378906, 2.15891, 158.598, 200
22533, 76.0758066, 4861.797538757324, 40.128833121, 7026.662551879883, 70.18894402, 5407.070487976074, 26.9489, 254.195, 396
24576, 33.719811995, 3738.0383377075195, 13.330391128, 5387.754013061523, 106.816484036, 4329.957160949707, 4.7779, 203.742, 288
25800, 87.26789793, 5711.726417541504, 51.769571846, 8245.191665649414, 93.870817725, 6676.464408874512, 32.4969, 289.156, 474
39360, 3.030479445, 1100.8984832763672, 3.999820311, 1520.7711944580078, 12.782005397, 1204.0535430908203, 1.38668, 151.262, 150
35574, 0.0, 11665.64476776123, 0.0, 16785.077812194824, 0.0, 13298.758674621582, 14.0763, 354.465, 692
36309, 59.119497127, 5761.5145263671875, 28.668703029, 8231.627090454102, 105.742186758, 6280.530960083008, 16.8749, 263.68, 428
37950, 0.0, 13370.603370666504, 115.03310876, 18956.23553466797, 243.627587395, 14933.244285583496, 66.9027, 410.207, 828
34830, 0.0, 11732.408958435059, 95.917504417, 16831.825653076172, 0.0, 13339.473091125488, 14.7547, 378.52, 748
32100, 29.611612678, 4556.4443283081055, 14.026531384, 6342.049209594727, 86.294875857, 5127.107124328613, 6.16897, 214.023, 326
37398, 0.0, 12597.101066589355, 100.052782084, 18086.483459472656, 0.0, 14175.837211608887, 32.5913, 400.77, 800
37995, 43.459750516, 6224.848480224609, 0.0, 8907.040367126465, 201.623808428, 7165.032913208008, 8.24774, 293.227, 486
33681, 24.114040032, 4778.240570068359, 0.0, 6663.256332397461, 57.844542064, 5340.186874389648, 9.99, 222.34, 346
36237, 220.886639437, 11582.31233215332, 0.0, 16842.016540527344, 182.787625632, 13187.856521606445, 35.7702, 375.941, 746
41922, 0.0, 14821.624298095703, 112.97605361, 21009.23952484131, 0.0, 16352.368606567383, 33.4218, 442.207, 902
49617, 60.506735429, 8137.373229980469, 0.0, 11650.330917358398, 153.251180406, 9149.199890136719, 27.8724, 317.324, 622
45816, 101.813813784, 8271.833770751953, 53.193500323, 12529.851554870605, 219.884982727, 9285.94302368164, 24.7482, 323.512, 636
43026, 19.942164419, 4507.833763122559, 11.705063617, 6209.661560058594, 69.135972935, 5086.004035949707, 3.66086, 200.273, 314
43395, 182.847028578, 14587.221130371094, 0.0, 20942.348388671875, 0.0, 16117.261413574219, 41.4417, 439.965, 900
47376, 110.667953963, 8601.112442016602, 47.382822765, 13019.49797821045, 0.0, 9606.826049804688, 4.07696, 334.574, 662
43134, 95.07174789, 7148.632995605469, 0.0, 10551.364418029785, 0.0, 8195.202453613281, 13.6783, 299.719, 580
51054, 151.178195585, 16964.457626342773, 151.954853637, 24409.833183288574, 0.0, 19697.77326965332, 21.3243, 487.27, 1012
44496, 44.550549031, 7115.223419189453, 0.0, 10229.068702697754, 115.942956774, 8175.3046875, 14.6771, 287.234, 552
41697, 62.264662704, 6297.132431030273, 0.0, 9088.293060302734, 112.012888172, 6800.779541015625, 20.0383, 274.273, 458
